path,label,dataset,speaker_id,language,generator_id,attack_type,codec,sample_rate,license,split,duration_s,text,source_url
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10175.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10176.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10177.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10178.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10179.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1018.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10180.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10181.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10182.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10183.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10184.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10185.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10186.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10187.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10188.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10189.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1019.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10190.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10191.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10192.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10193.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10194.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10195.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10196.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10197.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10198.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10199.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/102.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1020.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10200.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10201.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10202.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10203.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10204.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10205.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10206.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10207.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10208.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10209.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1021.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10210.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10211.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10212.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10213.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10214.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10215.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10216.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10217.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10218.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10219.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1022.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10220.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10221.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10222.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10223.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10224.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10225.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10226.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10227.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10228.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10229.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1023.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10230.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10231.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10232.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10233.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10234.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10235.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10236.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10237.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10238.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10239.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1024.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10240.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10241.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10242.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10243.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10244.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10245.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10246.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10247.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10248.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10249.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1025.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10250.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10251.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10252.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10253.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10254.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10255.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10256.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10257.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10258.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10259.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1026.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10260.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10261.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10262.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10263.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
