file,source,label,dataset,speaker_id,language,generator_id,attack_type,codec,sample_rate,license,split,source_url,duration_s,speaker_cosine_vs_real_01,citadel_action,citadel_risk,citadel_latency_ms,sig_spectral_anomaly,sig_steganalysis,sig_ultrasonic_injection,sig_wavlm_paralinguistic,sig_deepfake_detection,sig_waveform_integrity,sig_rmt_divergence,sig_asr_prefix_attack,rms_mean,rms_std,silence_ratio,centroid_mean,centroid_std,flatness_mean,flatness_std,hf_ratio_mean,zcr_mean,pitch_mean,pitch_std,pitch_cv
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/464.wav,unknown_public_web,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.37,0,,,,,,,,,,,,0.066649,0.067307,0.294488,796.871,1531.732,0.109566,0.148795,0.085808,0.10567,125.011,32.752,0.261995
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/465.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.192,0,,,,,,,,,,,,0.074736,0.086997,0.251799,758.419,870.071,0.212892,0.135526,0.03821,0.103793,161.925,36.783,0.227162
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/466.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.965,0,,,,,,,,,,,,0.084917,0.066474,0.174359,292.8,94.108,0.056178,0.031794,0.000844,0.04533,129.422,63.23,0.488557
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/467.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.153,0,,,,,,,,,,,,0.078045,0.105242,0.333333,1233.718,1099.633,0.32642,0.147888,0.08781,0.166358,201.697,53.853,0.267001
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/468.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,13.547,0,,,,,,,,,,,,0.153286,0.112474,0.056171,670.316,1091.068,0.170973,0.120892,0.062099,0.093108,130.403,23.565,0.18071
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/469.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.073,0,,,,,,,,,,,,0.106772,0.10271,0.251852,724.198,912.275,0.170078,0.126842,0.038813,0.099288,193.773,60.45,0.311962
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/470.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.475,0,,,,,,,,,,,,0.074029,0.084043,0.33815,830.151,966.867,0.204845,0.13491,0.045661,0.105976,181.897,55.417,0.304658
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/471.wav,in_the_wild,real,in_the_wild,Milton Friedman,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.436,0,,,,,,,,,,,,0.09773,0.09693,0.272727,412.349,158.485,0.124879,0.102807,0.004668,0.062321,147.312,34.669,0.235346
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/472.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.214,0,,,,,,,,,,,,0.101442,0.087372,0.009132,470.051,585.146,0.15458,0.069631,0.018798,0.070017,133.454,77.931,0.583953
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/473.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.19,0,,,,,,,,,,,,0.055924,0.080648,0.458034,688.712,1022.813,0.17531,0.149802,0.046458,0.097559,188.975,68.232,0.361063
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/474.wav,unknown_public_web,synthetic,in_the_wild,Donald Trump,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.758,0,,,,,,,,,,,,0.044612,0.060569,0.290801,655.282,413.203,0.071219,0.078544,0.005996,0.090397,167.079,55.531,0.33236
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/475.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.303,0,,,,,,,,,,,,0.140963,0.091876,0.060606,852.046,1304.355,0.198882,0.113658,0.084153,0.1171,127.451,53.588,0.420457
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/476.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.432,0,,,,,,,,,,,,0.092855,0.105495,0.390071,715.846,726.025,0.260078,0.137199,0.044869,0.096285,228.333,25.653,0.11235
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/477.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.217,0,,,,,,,,,,,,0.117189,0.107299,0.258333,1184.827,1753.552,0.248372,0.142802,0.146795,0.175214,125.62,101.432,0.807452
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/478.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.033,0,,,,,,,,,,,,0.15766,0.101664,0.0,395.974,429.451,0.188735,0.08267,0.006248,0.057046,151.112,13.885,0.091887
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/479.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.104,0,,,,,,,,,,,,0.116067,0.104275,0.298077,883.829,916.342,0.221548,0.149404,0.054414,0.118166,266.14,49.329,0.18535
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/480.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.112,0,,,,,,,,,,,,0.093208,0.089752,0.139364,1247.204,1437.488,0.247628,0.134354,0.100956,0.163915,200.596,28.013,0.139648
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/481.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,8.459,0,,,,,,,,,,,,0.099044,0.066851,0.098341,335.518,130.116,0.076423,0.047756,0.000534,0.051008,129.29,44.31,0.342719
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/482.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.187,0,,,,,,,,,,,,0.144538,0.097443,0.079137,526.72,585.664,0.128774,0.081997,0.015877,0.069953,171.739,66.839,0.38919
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/483.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.49,0,,,,,,,,,,,,0.099622,0.112945,0.34413,709.426,951.904,0.264793,0.146671,0.047313,0.101143,188.785,67.588,0.358017
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/484.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.403,0,,,,,,,,,,,,0.092053,0.075862,0.015982,504.057,1114.925,0.100719,0.078048,0.052201,0.082619,95.401,50.816,0.532651
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/485.wav,in_the_wild,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.889,0,,,,,,,,,,,,0.140907,0.130466,0.219251,403.491,258.147,0.093552,0.096308,0.002637,0.053854,183.015,21.349,0.116649
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/486.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.539,0,,,,,,,,,,,,0.184773,0.14584,0.095238,446.06,303.618,0.049138,0.030534,7.1e-05,0.060395,140.982,55.96,0.396931
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/487.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,0.605,0,,,,,,,,,,,,0.182757,0.07458,0.0,271.132,109.939,0.112563,0.033832,0.000738,0.041551,103.935,77.94,0.749889
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/488.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,11.312,0,,,,,,,,,,,,0.067967,0.059417,0.184234,512.566,882.968,0.103427,0.099379,0.03006,0.074935,131.081,63.889,0.487401
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/489.wav,unknown_public_web,synthetic,in_the_wild,Gilbert Gottfried,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.118,0,,,,,,,,,,,,0.091585,0.08522,0.252381,1032.779,1392.207,0.136382,0.150935,0.083847,0.134675,197.359,47.701,0.241695
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/490.wav,unknown_public_web,synthetic,in_the_wild,Gilbert Gottfried,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,8.89,0,,,,,,,,,,,,0.097841,0.083198,0.19053,1065.176,1325.025,0.154423,0.153037,0.075167,0.133232,198.881,51.637,0.259639
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/491.wav,unknown_public_web,synthetic,in_the_wild,Norm MacDonald,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.317,0,,,,,,,,,,,,0.11078,0.093428,0.257576,339.032,166.497,0.08587,0.05144,0.002046,0.0466,123.518,9.198,0.074469
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/492.wav,unknown_public_web,synthetic,in_the_wild,Ronald Reagan,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.284,0,,,,,,,,,,,,0.078471,0.063601,0.194888,732.577,812.223,0.119044,0.099114,0.023834,0.101224,153.182,68.551,0.447511
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/493.wav,unknown_public_web,synthetic,in_the_wild,Milton Friedman,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.036,0,,,,,,,,,,,,0.152432,0.16096,0.346535,342.123,87.686,0.024913,0.027728,0.000168,0.044137,241.941,53.128,0.219592
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/494.wav,unknown_public_web,synthetic,in_the_wild,Richard Nixon,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.084,0,,,,,,,,,,,,0.083987,0.095673,0.264151,425.833,211.046,0.115562,0.039528,0.000989,0.075515,180.931,57.181,0.316036
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/495.wav,unknown_public_web,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.432,0,,,,,,,,,,,,0.119215,0.101832,0.219963,699.232,1422.45,0.084739,0.116912,0.077355,0.091904,137.903,42.451,0.307832
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/496.wav,in_the_wild,real,in_the_wild,FDR,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.996,0,,,,,,,,,,,,0.093194,0.088769,0.065657,613.701,348.062,0.272936,0.099711,0.005909,0.0877,266.736,100.756,0.377737
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/497.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.148,0,,,,,,,,,,,,0.082986,0.053002,0.025245,998.165,1222.167,0.313132,0.099121,0.081665,0.1482,152.08,109.99,0.723239
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/498.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.37,0,,,,,,,,,,,,0.096974,0.094967,0.250467,748.518,897.973,0.18179,0.131175,0.039113,0.100063,177.087,89.371,0.504675
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/499.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.592,0,,,,,,,,,,,,0.099866,0.100083,0.077821,1953.478,1826.841,0.356697,0.155787,0.219379,0.259301,166.043,75.068,0.452104
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/500.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.221,0,,,,,,,,,,,,0.039392,0.056718,0.244231,1115.981,1376.03,0.246044,0.151832,0.106287,0.149842,196.402,133.724,0.680868
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/501.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.213,0,,,,,,,,,,,,0.06425,0.082461,0.30094,708.064,650.771,0.210054,0.123411,0.012942,0.10226,216.73,131.445,0.606494
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/502.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.146,0,,,,,,,,,,,,0.09223,0.075777,0.051118,585.939,1067.325,0.108368,0.117957,0.05625,0.090102,94.439,25.702,0.272157
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/503.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.901,0,,,,,,,,,,,,0.132164,0.146854,0.271277,773.151,794.526,0.185375,0.181724,0.046286,0.105284,255.736,111.815,0.43723
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/504.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.491,0,,,,,,,,,,,,0.048754,0.069174,0.404858,1194.623,1124.287,0.284002,0.170227,0.066885,0.165414,252.263,134.52,0.533252
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/505.wav,unknown_public_web,synthetic,in_the_wild,Milton Friedman,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.085,0,,,,,,,,,,,,0.108124,0.132804,0.476636,325.848,145.805,0.047854,0.04729,0.001132,0.043478,216.934,105.122,0.484582
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/506.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.727,0,,,,,,,,,,,,0.14853,0.172605,0.147601,908.855,779.623,0.225363,0.097139,0.040287,0.131835,189.625,83.498,0.440332
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/507.wav,in_the_wild,real,in_the_wild,Arnold Schwarzenegger,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.045,0,,,,,,,,,,,,0.080867,0.087093,0.194719,1297.307,1578.767,0.302939,0.145836,0.161638,0.17236,155.99,35.418,0.227053
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/508.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.123,0,,,,,,,,,,,,0.073769,0.08833,0.347619,749.691,738.613,0.238542,0.184739,0.033172,0.10694,152.74,45.51,0.297956
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/509.wav,unknown_public_web,synthetic,in_the_wild,Gilbert Gottfried,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.864,0,,,,,,,,,,,,0.066209,0.078745,0.396739,862.86,687.669,0.168321,0.158852,0.021269,0.109539,257.384,84.214,0.327192
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/510.wav,in_the_wild,real,in_the_wild,Alan Watts,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.822,0,,,,,,,,,,,,0.062364,0.11209,0.417241,983.142,708.456,0.215505,0.131936,0.025588,0.146833,215.321,127.105,0.590305
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/511.wav,in_the_wild,real,in_the_wild,Bill Burr,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.776,0,,,,,,,,,,,,0.111182,0.089686,0.201183,738.882,1192.188,0.150164,0.12401,0.065321,0.098024,125.61,60.543,0.481993
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/512.wav,unknown_public_web,synthetic,in_the_wild,Louis C.K.,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.151,0,,,,,,,,,,,,0.137445,0.102837,0.128329,710.792,1224.25,0.118231,0.092671,0.064312,0.096678,220.556,66.255,0.3004
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/513.wav,in_the_wild,real,in_the_wild,FDR,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.635,0,,,,,,,,,,,,0.185522,0.151565,0.0,924.782,345.888,0.031166,0.012051,3e-06,0.134646,238.232,81.604,0.342539
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/514.wav,unknown_public_web,synthetic,in_the_wild,Richard Nixon,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.885,0,,,,,,,,,,,,0.12567,0.115186,0.117647,732.237,961.966,0.148939,0.10556,0.04025,0.099609,171.761,70.334,0.409489
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/515.wav,unknown_public_web,synthetic,in_the_wild,Bill Clinton,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.591,0,,,,,,,,,,,,0.104255,0.087644,0.037199,780.184,1039.929,0.129213,0.179204,0.04798,0.108394,159.874,30.723,0.192172
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/516.wav,in_the_wild,real,in_the_wild,JFK,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.929,0,,,,,,,,,,,,0.080926,0.094107,0.34555,1017.889,666.309,0.245645,0.113301,0.032183,0.14597,211.316,76.292,0.361034
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/517.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.436,0,,,,,,,,,,,,0.093257,0.104364,0.239437,930.658,993.615,0.24318,0.193977,0.0318,0.135774,142.052,48.624,0.342294
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/518.wav,in_the_wild,real,in_the_wild,Milton Friedman,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.318,0,,,,,,,,,,,,0.185261,0.177133,0.187879,491.893,204.951,0.132946,0.072276,0.003925,0.065034,212.336,66.7,0.314122
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/519.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.215,0,,,,,,,,,,,,0.091499,0.075812,0.108333,322.403,176.82,0.071605,0.066509,0.003456,0.0505,107.337,31.008,0.288882
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/520.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.978,0,,,,,,,,,,,,0.09765,0.110341,0.270161,942.97,1303.77,0.188695,0.154347,0.090666,0.131524,154.414,40.018,0.25916
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/521.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,0.657,0,,,,,,,,,,,,0.07297,0.117955,0.59375,577.994,389.37,0.256866,0.141658,0.013647,0.085947,174.916,30.572,0.174781
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/522.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.521,0,,,,,,,,,,,,0.102847,0.071215,0.0,1020.325,469.221,0.341761,0.08198,0.029463,0.148334,125.414,93.997,0.749495
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/523.wav,in_the_wild,real,in_the_wild,Louis Farrakhan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.47,0,,,,,,,,,,,,0.095865,0.088687,0.318367,1341.062,1621.535,0.197123,0.146504,0.110903,0.174871,193.727,74.726,0.385727
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/524.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.86,0,,,,,,,,,,,,0.079044,0.106063,0.341146,956.108,1203.466,0.213257,0.166466,0.067471,0.124488,189.771,55.101,0.290352
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/525.wav,unknown_public_web,synthetic,in_the_wild,Mark Zuckerberg,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.324,0,,,,,,,,,,,,0.125095,0.082509,0.109589,686.144,1124.35,0.089582,0.114193,0.04063,0.090543,172.867,42.849,0.247874
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/526.wav,unknown_public_web,synthetic,in_the_wild,The Notorious B.I.G.,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.02,0,,,,,,,,,,,,0.147745,0.126547,0.15,435.567,131.025,0.127279,0.092151,0.002968,0.065124,196.583,32.969,0.167711
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/527.wav,unknown_public_web,synthetic,in_the_wild,FDR,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.309,0,,,,,,,,,,,,0.097583,0.098801,0.260731,725.665,316.943,0.035359,0.013984,8.2e-05,0.100318,234.008,74.214,0.317141
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/528.wav,unknown_public_web,synthetic,in_the_wild,Alan Watts,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.768,0,,,,,,,,,,,,0.051196,0.057556,0.348571,732.608,1036.231,0.077121,0.099665,0.064244,0.099635,195.813,95.656,0.488508
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/529.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.425,0,,,,,,,,,,,,0.092887,0.078653,0.054422,242.907,273.83,0.140758,0.053625,0.007515,0.038759,116.256,82.391,0.708702
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/530.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.3,0,,,,,,,,,,,,0.077238,0.099929,0.441589,839.111,1013.153,0.178037,0.15112,0.057334,0.115153,179.716,56.461,0.314167
